,Uid,nrcs_DtoBrock,nrcs_FloodFreq,nrcs_septic_dominant,nrcs_septic_least,nrcs_septic_most,nrcs_ksat_hi,nrcs_ksat_lo,nrcs_ksat_rep,nrcs_rockFrag3in
7593,-156.01711_19.72159,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7594,-156.01705_19.72135,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7595,-156.01642_19.72126,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7596,-156.01681_19.72137,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7597,-156.01662_19.72131,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7598,-156.01813_19.72200,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7599,-156.01813_19.72175,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7600,-156.01814_19.72153,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7601,-156.01812_19.72109,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7602,-156.01384_19.72272,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7603,-156.01260_19.71876,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7604,-156.00948_19.71736,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7605,-156.00938_19.71762,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7606,-156.00936_19.71791,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7607,-156.01030_19.71756,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7608,-156.01546_19.72091,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7609,-156.00411_19.71861,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7610,-156.00259_19.71959,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7611,-156.01505_19.71944,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7612,-156.01550_19.71947,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7613,-156.01553_19.71968,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7614,-156.01556_19.71989,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7615,-156.01512_19.71989,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7616,-156.01519_19.72032,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7617,-156.00959_19.71822,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7618,-156.00992_19.71829,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7619,-156.00995_19.71807,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7620,-156.00990_19.71872,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7621,-156.00991_19.71850,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7622,-156.01227_19.71869,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7623,-156.01224_19.71890,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7624,-156.01229_19.71826,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7625,-156.01228_19.71848,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7626,-156.01323_19.71835,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7627,-156.01185_19.71769,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7628,-156.01209_19.71773,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7629,-156.01396_19.71903,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7630,-156.01401_19.71946,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7631,-156.01395_19.71925,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7632,-156.01331_19.71814,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7633,-156.01340_19.71794,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7634,-156.02800_19.73173,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7635,-156.00329_19.71784,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7636,-156.01439_19.71897,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7637,-156.01442_19.71919,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7638,-156.01497_19.71900,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7639,-156.01501_19.71922,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7640,-156.01540_19.71907,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7641,-156.01802_19.72233,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7642,-156.01821_19.72242,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7643,-156.01604_19.72113,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7644,-156.01585_19.72105,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7645,-155.99278_19.72067,86.0,None,Very limited,Very limited,Very limited,411.425,82.50833333333333,246.84,12.5
7646,-156.01565_19.72098,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7647,-156.01508_19.72077,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7648,-156.01489_19.72070,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7649,-156.01451_19.72054,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7650,-156.01470_19.72062,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7651,-156.05423_19.72871,0.0,Frequent,Not rated,Not rated,Not rated,0.42,0.02,0.22,
7652,-156.01461_19.71840,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7653,-156.01042_19.71888,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7654,-156.01606_19.71937,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7655,-156.01495_19.71844,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7656,-156.01530_19.71854,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7657,-156.01550_19.71864,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7658,-156.01569_19.71871,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7659,-156.01588_19.71878,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7660,-156.01607_19.71885,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7661,-156.01626_19.71893,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7662,-156.01645_19.71900,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7663,-156.01664_19.71907,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7664,-156.01683_19.71914,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7665,-156.01409_19.71832,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7666,-156.01426_19.71800,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7667,-156.01452_19.71860,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7668,-156.01466_19.71819,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7669,-156.01335_19.71929,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7670,-156.01314_19.71984,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7671,-156.01324_19.71959,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7672,-156.01335_19.72021,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7673,-156.01357_19.71966,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7674,-156.01345_19.71994,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7675,-156.01734_19.72135,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7676,-156.01357_19.71876,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7677,-156.01369_19.71848,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7678,-156.01377_19.71827,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7679,-155.99260_19.7211,86.0,None,Very limited,Very limited,Very limited,411.425,82.50833333333333,246.84,12.5
7680,-156.01811_19.72134,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7681,-156.01766_19.72186,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7682,-156.01749_19.72166,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7683,-156.01755_19.72133,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7684,-156.01077_19.71759,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7685,-156.01350_19.71774,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7686,-156.01305_19.71777,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7687,-156.01299_19.71797,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7688,-156.01295_19.71822,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7689,-156.01252_19.71781,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7690,-156.01103_19.71762,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7691,-156.01130_19.71765,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7692,-156.01623_19.72119,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7693,-156.00324_19.71671,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7694,-156.01660_19.71967,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7695,-156.01649_19.71948,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7696,-156.01623_19.72049,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7697,-156.01621_19.72027,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7698,-156.01618_19.72005,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7699,-156.01614_19.71983,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7700,-156.01611_19.71961,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7701,-156.01433_19.72046,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7702,-156.01043_19.71866,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7703,-156.01514_19.72010,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7704,-156.01560_19.72009,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7705,-156.01563_19.72030,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7706,-156.01568_19.72050,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7707,-156.05757_19.72828,0.0,Frequent,Not rated,Not rated,Not rated,0.42,0.02,0.22,
7708,-156.01662_19.72007,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7709,-156.01660_19.71987,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7710,-156.01458_19.72004,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7711,-156.01452_19.71983,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7712,-156.05447_19.73736,, , , , ,,,,
7713,-156.00903_19.71809,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7714,-156.00903_19.71779,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7715,-156.00905_19.71755,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7716,-156.00907_19.71732,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7717,-156.00987_19.71756,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7718,-156.01008_19.71756,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7719,-156.01379_19.72041,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7720,-155.99250_19.72160,86.0,None,Very limited,Very limited,Very limited,411.425,82.50833333333333,246.84,12.5
7721,-156.01301_19.72136,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7722,-156.00360_19.71785,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7723,-156.00366_19.71731,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7724,-156.01083_19.71847,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7725,-156.01085_19.71824,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7726,-156.01086_19.71802,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7727,-156.01133_19.71896,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7728,-156.01170_19.71898,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7729,-156.01134_19.71873,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7730,-156.01172_19.71876,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7731,-156.01136_19.71851,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7732,-156.01174_19.71854,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7733,-156.01138_19.71829,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7734,-156.01049_19.71800,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7735,-156.00956_19.71852,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7736,-156.01672_19.72066,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7737,-156.01669_19.72047,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7738,-156.01389_19.72023,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7739,-156.01395_19.72002,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7740,-156.01415_19.72036,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7741,-155.99398_19.72238,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7742,-156.01447_19.72190,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7743,-156.01263_19.71846,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7744,-156.01045_19.71844,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7745,-156.01046_19.71821,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7746,-156.01158_19.71767,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
7747,-155.99252_19.72040,86.0,None,Very limited,Very limited,Very limited,411.425,82.50833333333333,246.84,12.5
7748,-156.00927_19.71907,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7749,-155.99406_19.72062,86.0,None,Very limited,Very limited,Very limited,411.425,82.50833333333333,246.84,12.5
7750,-155.99342_19.72059,86.0,None,Very limited,Very limited,Very limited,411.425,82.50833333333333,246.84,12.5
7751,-155.99371_19.72082,86.0,None,Very limited,Very limited,Very limited,411.425,82.50833333333333,246.84,12.5
7752,-156.01445_19.71940,0.0,None,Not rated,Not rated,Very limited,10.815,3.515,7.1625000000000005,
7753,-155.98962_19.72145,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.64800000000002,44.75
7754,-155.98503_19.72212,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.64800000000002,44.75
7755,-155.98304_19.72438,0.0,None,Very limited,Not rated,Very limited,149.07625,33.13458333333333,91.103125,67.5
7756,-155.98559_19.72461,0.0,None,Very limited,Not rated,Very limited,149.07625,33.13458333333333,91.103125,67.5
7757,-155.98301_19.73240,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.6485,44.75
7758,-155.98351_19.73242,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.6485,44.75
7759,-155.98345_19.73213,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.6485,44.75
7760,-155.98350_19.73184,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.6485,44.75
7761,-155.98392_19.73185,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.6485,44.75
7762,-155.98395_19.73215,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.6485,44.75
7763,-155.98387_19.73243,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.6485,44.75
7764,-155.98702_19.72675,0.0,None,Very limited,Not rated,Very limited,149.07625,33.13458333333333,91.103125,67.5
7765,-155.98782_19.72731,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.6485,44.75
7766,-155.98881_19.72769,38.0,None,Very limited,Very limited,Very limited,285.66850000000005,61.60683333333333,173.6485,44.75
