,Uid,BlockBk_ID
23002,-158.00587_21.32326,11096
23003,-158.06079_21.65474,14104
23004,-157.90584_21.60650,11064
23005,-157.91085_21.61013,10239
23006,-157.69743_21.33340,8841
23007,-157.76729_21.36625,16182
23008,-158.14405_21.58232,12591
23009,-158.04404_21.64293,10246
23010,-158.04005_21.64245,11634
23011,-158.04445_21.64464,14103
23012,-158.15548_21.58025,12591
23013,-158.11550_21.55494,11389
23014,-158.09676_21.59818,15986
23015,-157.91628_21.62192,10320
23016,-158.16092_21.46314,16608
23017,-157.72158_21.33799,14705
23018,-157.81537_21.42207,11957
23019,-158.16367_21.44208,13258
23020,-158.10026_21.59505,12099
23021,-158.20128_21.46715,11284
23022,-158.18089_21.45413,12931
23023,-158.20159_21.46675,13718
23024,-157.73813_21.35682,11759
23025,-157.73696_21.35675,11759
23026,-157.84277_21.46682,14513
23027,-157.72278_21.34154,14704
23028,-157.68664_21.32604,12657
23029,-157.73572_21.35952,8788
23030,-158.09868_21.59740,15986
23031,-157.74106_21.34563,11759
23032,-158.09895_21.59237,12101
23033,-158.09492_21.31314,10281
23034,-158.14905_21.40974,11972
23035,-158.14320_21.41494,16796
23036,-158.11781_21.57670,12666
23037,-158.05084_21.64795,15966
23038,-158.05394_21.64863,15966
23039,-157.84448_21.45838,11890
23040,-158.05737_21.65211,11319
23041,-158.00579_21.32052,12116
23042,-158.05681_21.65399,11319
23043,-157.81657_21.32296,15684
23044,-158.00184_21.32186,15599
23045,-158.06088_21.65070,11319
23046,-158.04754_21.64181,11634
23047,-158.10998_21.56390,15704
23048,-157.73936_21.36281,12265
23049,-157.76849_21.39535,12276
23050,-158.04771_21.64981,10248
23051,-158.04613_21.64840,10248
23052,-158.22870_21.48623,9131
23053,-157.83516_21.44953,9868
23054,-158.14308_21.58202,12591
23055,-158.04440_21.67094,16446
23056,-157.83042_21.44319,9046
23057,-157.84578_21.47295,14520
23058,-158.05269_21.64979,10248
23059,-158.04529_21.33224,15595
23060,-158.13086_21.57992,13182
23061,-158.12029_21.56575,12595
23062,-158.14073_21.38319,14187
23063,-158.15459_21.44777,15313
23064,-158.15179_21.44763,9680
23065,-158.10803_21.57595,15989
23066,-158.09121_21.61335,13190
23067,-158.19588_21.58106,12661
23068,-158.12672_21.57268,12095
23069,-158.08693_21.54021,8802
23070,-158.12845_21.57746,13182
23071,-157.93224_21.66207,11120
23072,-157.93542_21.66420,9251
23073,-158.11303_21.57289,10665
23074,-157.87844_21.57534,11623
23075,-158.14354_21.58184,15988
23076,-158.15132_21.58043,12591
23077,-158.15188_21.58031,12591
23078,-158.03257_21.36474,17085
23079,-158.14387_21.58181,15988
23080,-157.92824_21.64881,10317
23081,-158.14059_21.37760,13456
23082,-157.92754_21.65031,10792
23083,-158.04336_21.64963,10248
23084,-157.88073_21.54852,15973
23085,-158.10451_21.31271,14595
23086,-158.05270_21.66196,17000
23087,-158.06129_21.65094,11319
23088,-157.83623_21.45377,8792
23089,-157.84187_21.44061,13433
23090,-158.10461_21.58778,16527
23091,-157.84563_21.43916,9126
23092,-157.83998_21.44721,8792
23093,-157.83514_21.44818,9868
23094,-157.72585_21.35455,14962
23095,-157.74288_21.42834,10383
23096,-157.74222_21.42831,10383
23097,-158.04813_21.66726,15102
23098,-157.84229_21.44001,13433
23099,-158.05080_21.66503,15102
23100,-158.05403_21.66075,15105
23101,-158.05112_21.66098,16448
23102,-157.85318_21.55440,12154
23103,-158.03891_21.64285,11634
23104,-157.85806_21.55749,12075
23105,-158.12066_21.56672,12596
23106,-158.13634_21.58368,12591
23107,-158.05641_21.65227,15621
23108,-158.03783_21.63853,11634
23109,-157.87535_21.56882,11623
23110,-157.87530_21.56827,11623
23111,-157.82804_21.45081,17058
23112,-157.85337_21.55460,12154
23113,-157.91515_21.61280,11061
23114,-158.06033_21.65452,14104
23115,-158.03820_21.64047,11634
23116,-158.12240_21.57100,14655
23117,-158.20868_21.47101,16260
23118,-157.79368_21.39099,11198
23119,-158.06756_21.63701,16531
23120,-157.79853_21.25763,8952
23121,-157.76296_21.42804,13702
23122,-157.90402_21.60609,15899
23123,-157.69978_21.34038,12983
23124,-157.84519_21.44028,16253
23125,-157.84724_21.47523,14520
23126,-158.03769_21.67453,15101
23127,-158.03699_21.64139,11634
23128,-158.19489_21.58132,12344
23129,-157.72110_21.34229,14706
23130,-158.00520_21.31727,13663
23131,-157.68785_21.32732,13984
23132,-157.76875_21.37581,10384
23133,-157.89221_21.57804,12650
23134,-158.04759_21.66784,15102
23135,-157.85094_21.48410,10386
23136,-157.84432_21.47439,14520
23137,-158.12545_21.56792,12334
23138,-158.10063_21.30705,14596
23139,-158.15905_21.45304,13253
23140,-157.82054_21.41242,14317
23141,-158.12388_21.56290,12168
23142,-158.10760_21.57811,12664
23143,-157.90220_21.60385,15899
23144,-158.05183_21.65159,10248
23145,-157.87889_21.57488,12581
23146,-157.80730_21.42677,14771
23147,-157.84548_21.47438,14520
23148,-158.12038_21.56738,12596
23149,-158.16050_21.44929,8862
23150,-158.05390_21.64571,11634
23151,-157.74793_21.38705,11701
23152,-157.92060_21.63357,10322
23153,-158.10830_21.30171,14595
23154,-157.84802_21.45120,8792
23155,-157.70252_21.34064,16381
23156,-158.00619_21.32147,9283
23157,-158.10068_21.29973,10540
23158,-157.91899_21.64187,14100
23159,-157.68685_21.32603,12657
23160,-157.84555_21.46318,8785
23161,-157.85141_21.45891,12722
23162,-157.83553_21.31345,10503
23163,-157.90312_21.59341,12650
23164,-158.09804_21.31011,14592
23165,-158.14157_21.58170,12342
23166,-157.85159_21.49780,13435
23167,-157.84617_21.43497,12270
23168,-158.11158_21.58833,16727
23169,-158.05310_21.65289,10248
23170,-158.09620_21.30705,10539
23171,-157.91647_21.61224,11060
23172,-158.12848_21.56849,14115
23173,-157.74164_21.36658,12265
23174,-158.03089_21.68170,15427
23175,-157.83163_21.44657,9046
23176,-157.79682_21.25831,8952
23177,-157.93085_21.65456,15355
23178,-157.81369_21.32698,11185
23179,-158.22868_21.48075,9403
23180,-157.68108_21.32510,15498
23181,-158.10947_21.30142,14595
23182,-158.03786_21.67929,16442
23183,-157.91108_21.60603,11063
23184,-158.03791_21.64429,11634
23185,-158.04471_21.66804,15104
23186,-158.05938_21.65096,11319
23187,-158.10273_21.58665,15987
23188,-158.11520_21.57563,10665
23189,-158.05030_21.65119,10248
23190,-158.15566_21.57880,12343
23191,-158.04847_21.64590,15966
23192,-157.84797_21.43557,11259
23193,-157.83812_21.44421,13433
23194,-157.82989_21.44551,16602
23195,-157.85451_21.46448,16384
23196,-157.87545_21.57055,11623
23197,-157.69982_21.33659,16383
23198,-157.83843_21.44792,8792
23199,-158.12669_21.57962,13184
23200,-158.00450_21.31369,10342
23201,-157.85208_21.55584,16449
23202,-157.88207_21.54993,15973
23203,-157.83936_21.45064,8792
23204,-157.91770_21.61893,9255
23205,-158.20654_21.47204,16260
23206,-157.83573_21.45618,17058
23207,-157.89826_21.60250,0
23208,-158.03790_21.64135,11634
23209,-157.84416_21.45621,10126
23210,-158.12150_21.56831,16726
23211,-158.03648_21.67935,11562
23212,-158.07266_21.62842,10671
23213,-158.09851_21.31121,14592
23214,-157.84588_21.46309,8785
23215,-158.14213_21.58211,13379
23216,-157.73570_21.34710,11759
23217,-158.11798_21.31588,14594
23218,-157.71979_21.33563,13365
23219,-157.85300_21.55422,12154
23220,-157.90119_21.60315,11557
23221,-158.04775_21.66767,15430
23222,-157.85613_21.50687,13445
23223,-157.74588_21.42328,15835
23224,-158.16774_21.46205,12467
23225,-157.70122_21.34089,16380
23226,-158.15987_21.40005,13936
23227,-158.04106_21.63936,11634
23228,-158.05408_21.65543,11319
23229,-157.79977_21.27621,15022
23230,-158.12566_21.57998,13183
23231,-157.90692_21.39344,12567
23232,-158.15820_21.57524,12660
23233,-158.12839_21.57890,15179
23234,-157.84736_21.43592,11259
23235,-157.84701_21.54611,10785
23236,-158.03030_21.36943,17085
23237,-157.82919_21.44798,16602
23238,-157.74049_21.36737,12265
23239,-157.91326_21.61329,11061
23240,-157.70231_21.34071,16381
23241,-157.82804_21.31441,15684
23242,-158.05706_21.65822,14107
23243,-158.05580_21.65476,11319
23244,-157.82038_21.41898,15031
23245,-158.15696_21.45022,13253
23246,-157.86058_21.55762,12075
23247,-157.84435_21.46805,13242
23248,-158.15295_21.57775,12660
23249,-157.72995_21.33262,17130
23250,-157.69906_21.33590,8839
23251,-158.03751_21.67932,16442
23252,-158.12070_21.56753,12596
23253,-157.89776_21.59842,10243
23254,-157.88857_21.58848,14904
23255,-157.89553_21.59442,14903
23256,-157.88233_21.55016,15973
23257,-158.11506_21.57645,12665
23258,-158.04193_21.64461,14103
23259,-158.07237_21.62937,10671
23260,-157.88637_21.58017,11058
23261,-158.11215_21.57043,10665
23262,-158.15137_21.57841,16199
23263,-157.85299_21.50718,16183
23264,-158.14151_21.41822,16796
23265,-157.85178_21.44960,8792
23266,-158.03229_21.68067,11563
23267,-157.71761_21.34056,14705
23268,-158.12589_21.57922,13184
23269,-157.89946_21.60229,13568
23270,-158.13557_21.58254,12591
23271,-158.03639_21.67971,15428
23272,-157.70133_21.33960,16382
23273,-157.81446_21.32603,11185
23274,-157.92315_21.63060,10786
23275,-157.96660_21.66839,14560
23276,-158.13978_21.58208,12592
23277,-157.74864_21.38729,11701
23278,-157.91308_21.61371,11061
23279,-157.91228_21.60730,11063
23280,-158.03870_21.67621,16442
23281,-157.85220_21.49502,13445
23282,-158.10959_21.58718,16527
23283,-158.04905_21.65081,10248
23284,-157.68683_21.32686,13984
23285,-158.12069_21.56740,12596
23286,-158.12162_21.57546,13120
23287,-157.84869_21.55041,14635
23288,-157.68400_21.32548,12657
23289,-157.69932_21.33687,16383
23290,-157.85289_21.45536,13978
23291,-158.14933_21.45638,9678
23292,-158.16479_21.44880,8862
23293,-157.85841_21.55539,12075
23294,-158.15236_21.45556,9678
23295,-157.89217_21.59226,14904
23296,-157.84694_21.46939,13242
23297,-158.13838_21.37204,14980
23298,-158.15478_21.57889,12343
23299,-157.70036_21.33741,15767
23300,-157.81747_21.41508,15360
23301,-158.12852_21.58042,10870
23302,-158.06230_21.64744,11634
23303,-158.15391_21.57897,12343
23304,-157.74056_21.36188,12265
23305,-158.17097_21.45909,14192
23306,-158.02952_21.68272,15427
23307,-158.16116_21.57658,12591
23308,-158.03692_21.67953,11562
23309,-158.15768_21.57897,12343
23310,-158.11493_21.57526,10665
23311,-158.04026_21.63973,11634
23312,-158.20720_21.47180,16260
23313,-157.69951_21.33612,8839
23314,-157.69711_21.33298,12983
23315,-157.92183_21.62935,10322
23316,-158.22898_21.48099,9403
23317,-157.79564_21.42458,9325
23318,-158.05235_21.64691,15966
23319,-157.87860_21.57434,12581
23320,-157.84511_21.46817,13242
23321,-157.91340_21.61113,15098
23322,-158.04485_21.67015,15102
23323,-157.90421_21.60619,15899
23324,-158.11101_21.56294,15704
23325,-157.79621_21.42439,9325
23326,-158.03192_21.68024,11563
23327,-158.13279_21.58204,15177
23328,-157.69870_21.33537,10924
23329,-157.91579_21.61328,14640
23330,-158.05014_21.64507,11634
23331,-157.70178_21.33783,8838
23332,-158.11656_21.31544,12566
23333,-157.85228_21.49960,13435
23334,-157.85379_21.48323,10386
23335,-157.79329_21.25553,8952
23336,-158.00296_21.32395,11785
23337,-158.12372_21.56672,12334
23338,-158.06874_21.51042,12097
23339,-157.90392_21.59948,15899
23340,-157.89494_21.59344,14903
23341,-157.85235_21.49983,13435
23342,-157.81476_21.32619,11185
23343,-157.69929_21.33625,8839
23344,-158.12437_21.58160,15177
23345,-157.85148_21.55418,15623
23346,-157.72893_21.34877,9332
23347,-158.18043_21.45275,12931
23348,-158.11710_21.31610,10538
23349,-158.03454_21.67928,16444
23350,-158.20886_21.47075,16260
23351,-157.84699_21.45739,11261
23352,-157.79323_21.25610,16922
23353,-157.96246_21.68159,14560
23354,-158.05806_21.65518,11319
23355,-158.05461_21.64885,15966
23356,-157.74081_21.42716,15836
23357,-158.12903_21.57421,15705
23358,-157.90611_21.39617,12610
23359,-158.14161_21.38396,14187
23360,-157.90753_21.60497,11063
23361,-157.91311_21.61007,15098
23362,-158.14651_21.39453,13122
23363,-158.04779_21.65144,10248
23364,-158.04722_21.65095,10248
23365,-158.05352_21.65536,11319
23366,-158.11092_21.57572,15989
23367,-158.04294_21.51613,10526
23368,-158.23278_21.56660,10138
23369,-157.79944_21.27635,15022
23370,-158.15167_21.57629,16199
23371,-158.15619_21.57960,12343
23372,-157.85095_21.47965,13310
23373,-157.84732_21.47943,9539
23374,-157.85018_21.48329,10386
23375,-157.79515_21.42492,9325
23376,-158.10149_21.59345,12100
23377,-157.89485_21.57442,12650
23378,-158.12104_21.57301,14652
23379,-158.10882_21.58832,16527
23380,-158.11002_21.58911,16527
23381,-158.10845_21.58869,16527
23382,-158.05796_21.65384,11319
23383,-158.07234_21.63026,12850
23384,-158.07181_21.63101,12850
23385,-157.88734_21.58385,11058
23386,-157.83166_21.44222,9046
23387,-157.72780_21.34444,14315
23388,-157.85033_21.46341,14242
23389,-157.85262_21.46612,12843
23390,-157.84695_21.46052,17062
23391,-158.03627_21.67999,15428
23392,-158.03367_21.67857,16444
23393,-158.03475_21.67878,16444
23394,-158.03445_21.67793,15101
23395,-157.82696_21.31076,15027
23396,-157.82797_21.30868,12577
23397,-157.82904_21.30841,10643
23398,-157.80046_21.25674,15530
23399,-157.83017_21.30804,10643
23400,-157.91350_21.61777,12159
23401,-158.16798_21.46398,12467
23402,-158.04691_21.66884,15102
23403,-158.06827_21.63645,16733
23404,-158.13670_21.58169,12591
23405,-158.13809_21.58167,10141
23406,-158.01493_21.69666,13036
23407,-158.12677_21.56752,12167
23408,-157.92367_21.63009,10786
23409,-158.16892_21.42498,9672
23410,-157.91323_21.61619,9801
23411,-158.03807_21.67668,16442
23412,-157.83268_21.31358,10503
23413,-158.05720_21.65598,11319
23414,-157.85352_21.55548,15622
23415,-158.00371_21.31462,12999
23416,-157.84302_21.44527,8792
23417,-157.84762_21.44316,8792
23418,-157.84551_21.43889,9126
23419,-158.04715_21.64787,10248
23420,-158.04229_21.64235,10246
23421,-158.04810_21.64338,11634
23422,-158.13019_21.35225,10080
23423,-158.05696_21.64934,15966
23424,-158.04574_21.37213,12234
23425,-158.14534_21.58179,12591
23426,-157.91728_21.62219,10320
23427,-157.91508_21.62008,10320
23428,-157.91406_21.61944,12159
23429,-157.71667_21.33683,15296
23430,-157.71833_21.33700,14705
23431,-158.04461_21.64424,14103
23432,-158.04366_21.64406,10246
23433,-157.99671_21.31384,12607
23434,-157.91343_21.61973,12159
23435,-158.04652_21.64465,14103
23436,-158.04172_21.64528,14103
23437,-158.04527_21.64442,14103
23438,-158.10382_21.59295,16727
23439,-158.15711_21.57984,12591
23440,-158.11586_21.55391,11389
23441,-158.11452_21.55317,11389
23442,-158.09211_21.30770,14591
23443,-157.79492_21.25684,8952
23444,-157.85139_21.45426,12722
23445,-158.09687_21.59881,15986
23446,-157.82065_21.42180,15834
23447,-158.20366_21.46664,13718
23448,-157.72079_21.34165,14706
23449,-157.67549_21.29447,11926
23450,-158.09682_21.59691,15986
23451,-158.08179_21.60764,11200
23452,-158.10490_21.58052,10878
23453,-157.91600_21.62215,10320
23454,-157.85311_21.50896,16183
23455,-158.14753_21.58132,12591
23456,-157.85527_21.48154,9871
23457,-158.14279_21.41561,16796
23458,-157.83633_21.44446,15229
23459,-158.17503_21.45475,15774
23460,-157.83611_21.44459,15229
23461,-158.11002_21.56729,10665
23462,-158.16281_21.46123,10740
23463,-157.73320_21.33827,12912
23464,-157.73519_21.33928,12912
23465,-157.73452_21.33836,12912
23466,-157.72556_21.34048,14249
23467,-157.83802_21.45787,13112
23468,-158.16682_21.43454,14776
23469,-157.83374_21.31323,10503
23470,-158.15568_21.40184,15305
23471,-158.1208_21.56841,12596
23472,-157.73210_21.34717,9332
23473,-157.84996_21.55294,15624
23474,-158.17364_21.45289,15850
23475,-157.91656_21.61839,9255
23476,-158.04586_21.67018,15102
23477,-157.81540_21.32020,15684
23478,-158.02903_21.68210,15427
23479,-158.05318_21.65241,10248
23480,-158.15190_21.57465,16199
23481,-157.79856_21.25726,8952
23482,-158.10793_21.58984,10666
23483,-158.12402_21.56721,12167
23484,-157.85315_21.55513,15622
23485,-157.84743_21.43116,11259
23486,-157.79634_21.25820,8952
23487,-158.18254_21.44473,15778
23488,-158.10179_21.30573,14596
23489,-158.20761_21.47193,16260
23490,-158.06413_21.64452,14104
23491,-157.95971_21.67505,14560
23492,-158.11164_21.31013,14595
23493,-158.11669_21.58153,14660
23494,-158.15521_21.44727,15313
23495,-158.16140_21.44838,8862
23496,-157.73950_21.34759,11759
23497,-157.74181_21.34465,11759
23498,-158.10081_21.29833,9089
23499,-157.93013_21.65924,11120
23500,-157.93684_21.66649,9251
23501,-158.09633_21.30136,14591
23502,-157.91342_21.61894,12160
23503,-158.11959_21.32288,0
23504,-157.73814_21.36364,12265
23505,-157.81387_21.32977,10167
23506,-158.04482_21.64851,10248
23507,-158.20663_21.47619,9344
23508,-158.13146_21.58215,15177
23509,-158.13165_21.58211,15177
23510,-158.11395_21.57521,10665
23511,-158.11169_21.57120,10665
23512,-158.06077_21.65405,14104
23513,-158.15037_21.58062,12591
23514,-158.12959_21.58124,15177
23515,-158.04420_21.64240,10246
23516,-158.04598_21.64891,10248
23517,-158.04513_21.64067,11634
23518,-157.91369_21.61515,10859
23519,-157.71109_21.32904,13247
23520,-157.98702_21.68788,14895
23521,-158.10253_21.59138,14122
23522,-157.91384_21.61396,15896
23523,-158.03297_21.36536,17085
23524,-158.15629_21.44708,15314
23525,-158.18597_21.45106,15510
23526,-158.18495_21.45014,13794
23527,-158.19877_21.45991,11708
23528,-158.11195_21.57473,10665
23529,-158.12045_21.56560,12595
23530,-158.17598_21.57969,12658
23531,-157.79217_21.25786,8952
23532,-157.69309_21.33079,10923
23533,-157.78136_21.31718,11474
23534,-158.04965_21.64977,10248
23535,-157.85005_21.43809,9126
23536,-158.10369_21.58626,16527
23537,-157.69713_21.33475,8840
23538,-157.70252_21.33879,16382
23539,-157.84361_21.46051,11890
23540,-157.84507_21.48188,9871
23541,-158.10888_21.57796,12664
23542,-157.84223_21.54143,12645
23543,-157.81519_21.45247,13112
23544,-158.13122_21.58145,15177
23545,-158.05563_21.65856,14107
23546,-157.85480_21.50777,13435
23547,-157.80601_21.40211,9603
23548,-158.10724_21.57651,12664
23549,-157.79556_21.25831,8952
23550,-157.69555_21.33404,12983
23551,-158.10627_21.57713,12664
23552,-158.03661_21.67996,15428
23553,-157.73840_21.34552,11759
23554,-157.87536_21.56910,11623
23555,-158.14087_21.58215,13379
23556,-157.91228_21.61262,15897
23557,-158.12689_21.56822,12334
23558,-157.90183_21.60429,15899
23559,-158.16505_21.45699,11437
23560,-157.84719_21.55022,16449
23561,-158.03248_21.68088,11563
23562,-157.85558_21.50306,13445
23563,-158.06326_21.64517,9803
23564,-157.69757_21.33599,10924
23565,-158.12216_21.57229,14655
23566,-158.04642_21.66884,15102
23567,-158.03751_21.67327,15101
23568,-158.09405_21.31008,10281
23569,-158.11431_21.58768,16730
23570,-157.84444_21.46391,12843
23571,-157.84749_21.54638,10785
23572,-157.82885_21.31089,15684
23573,-158.22823_21.48034,9403
23574,-158.18202_21.58059,12658
23575,-157.70009_21.33919,8838
23576,-158.05373_21.64719,15966
23577,-157.79309_21.25544,8952
23578,-158.15659_21.46373,13989
23579,-157.85270_21.55477,15622
23580,-157.84494_21.48012,9539
23581,-158.04032_21.67314,15101
23582,-158.04807_21.65043,10248
23583,-158.03582_21.64330,11634
23584,-158.03673_21.67915,11562
23585,-158.20331_21.46889,11284
23586,-157.74100_21.34013,12788
23587,-157.91347_21.61698,9801
23588,-158.11390_21.58823,12668
23589,-158.17578_21.58060,12658
23590,-158.11000_21.56797,16202
23591,-158.12576_21.56571,10329
23592,-157.81922_21.41552,14317
23593,-158.00519_21.32458,15391
23594,-157.66049_21.30933,11323
23595,-158.11713_21.31922,14594
23596,-157.70000_21.33648,16383
23597,-158.05944_21.65570,14104
23598,-157.76655_21.36910,11324
23599,-158.03741_21.52712,13187
23600,-157.81893_21.41999,9929
23601,-158.10265_21.58754,12340
23602,-158.03639_21.64505,10248
23603,-157.69695_21.33610,12983
23604,-157.70031_21.34031,16382
23605,-158.15317_21.41192,11972
23606,-157.87659_21.57196,12581
23607,-158.05838_21.64893,11319
23608,-158.09622_21.30581,10539
23609,-158.22881_21.48282,9403
23610,-158.11611_21.58902,16730
23611,-158.12573_21.56799,12334
23612,-158.03113_21.68126,15427
23613,-157.72409_21.35386,14962
23614,-157.84855_21.54981,14635
23615,-157.84391_21.33608,8959
23616,-157.90629_21.39708,13344
23617,-158.05498_21.65268,15621
23618,-158.12911_21.56857,14115
23619,-158.11040_21.56261,15704
23620,-158.04951_21.64749,15966
23621,-157.83267_21.31336,10503
23622,-158.05833_21.65624,11319
23623,-157.88653_21.56839,15973
23624,-158.12915_21.56838,14115
23625,-157.79185_21.25846,15016
23626,-157.79234_21.25606,8952
23627,-157.84395_21.47369,16937
23628,-157.74097_21.42575,15835
23629,-158.12145_21.56615,14656
23630,-158.15917_21.57961,12591
23631,-157.79440_21.25607,8952
23632,-158.10251_21.58878,10335
23633,-157.84000_21.45298,9125
23634,-157.70044_21.33849,8838
23635,-157.85340_21.45636,12722
23636,-158.10399_21.30951,14595
23637,-157.84386_21.43680,11259
23638,-158.05944_21.64643,11319
23639,-158.00112_21.32803,14876
23640,-157.81732_21.41948,9929
23641,-158.22967_21.48146,9403
23642,-158.18354_21.45081,10745
23643,-157.85186_21.48250,15361
23644,-157.79226_21.25924,15016
23645,-157.85363_21.55333,15968
23646,-157.84976_21.48324,13503
23647,-157.91202_21.60758,11063
23648,-157.83481_21.31565,13033
23649,-158.07114_21.63063,10671
23650,-157.85027_21.55187,14635
23651,-157.81617_21.45340,17058
23652,-157.79262_21.42842,15302
23653,-157.84724_21.54967,16451
23654,-158.06313_21.64491,9803
23655,-158.10110_21.30033,10540
23656,-157.81974_21.41778,12269
23657,-158.14406_21.41655,16796
23658,-158.11234_21.57623,12665
23659,-157.80323_21.25659,15530
23660,-158.12034_21.56650,12596
23661,-157.82476_21.41737,12269
23662,-157.69769_21.33325,8841
23663,-158.11180_21.58802,16727
23664,-157.84916_21.45234,8792
23665,-158.11359_21.58797,12668
23666,-157.79151_21.25817,15016
23667,-158.05250_21.66335,15102
23668,-157.68836_21.32592,12657
23669,-158.16552_21.45695,11437
23670,-158.11429_21.57707,12665
23671,-158.05331_21.65072,10248
23672,-157.87868_21.57477,12581
23673,-158.14224_21.38394,12471
23674,-157.84425_21.44753,8792
23675,-157.69966_21.34020,12983
23676,-158.15887_21.46657,12467
23677,-158.00661_21.32306,9085
23678,-158.06006_21.65515,14104
23679,-158.10351_21.30660,14595
23680,-157.81605_21.45318,17058
23681,-158.16089_21.40011,9132
23682,-158.03565_21.67929,15428
23683,-157.85627_21.46475,9398
23684,-158.14189_21.38428,14187
23685,-158.15610_21.57876,12343
23686,-157.88930_21.57546,14559
23687,-158.13703_21.58218,14123
23688,-158.15688_21.40119,15305
23689,-157.85108_21.55441,12077
23690,-157.73674_21.34533,9332
23691,-158.16944_21.45931,12467
23692,-158.03581_21.67766,15101
23693,-158.03929_21.64167,11634
23694,-157.83956_21.45016,8792
23695,-158.04572_21.66937,15102
23696,-158.10636_21.58177,16731
23697,-157.70032_21.33792,15767
23698,-158.15566_21.46221,13989
23699,-158.03633_21.67845,15100
23700,-157.90338_21.60493,15899
23701,-158.15432_21.45427,13253
23702,-157.71058_21.33883,9123
23703,-157.91354_21.60594,13566
23704,-157.68184_21.32541,15498
23705,-157.81305_21.32462,11185
23706,-158.03711_21.67520,15101
23707,-157.84789_21.54900,16450
23708,-157.92663_21.64886,10316
23709,-158.10058_21.30886,14593
23710,-157.91945_21.62337,14638
23711,-158.05680_21.65955,15620
23712,-157.94773_21.38451,12184
23713,-158.03844_21.64202,11634
23714,-157.80932_21.44076,8787
23715,-158.06052_21.65366,14104
23716,-157.90728_21.39481,12610
23717,-157.74023_21.42721,15836
23718,-158.03121_21.36968,17085
23719,-158.12188_21.57440,13120
23720,-158.04300_21.67072,11565
23721,-157.85478_21.48261,15762
23722,-158.10527_21.57840,16197
23723,-157.80305_21.25671,15530
23724,-157.84789_21.54773,10785
23725,-157.80003_21.38673,13705
23726,-158.07250_21.63010,12850
23727,-158.14247_21.58171,12342
23728,-158.15069_21.57979,16199
23729,-158.10639_21.58143,16731
23730,-157.84473_21.47866,14519
23731,-158.12555_21.58106,15177
23732,-158.12450_21.58025,15177
23733,-158.12599_21.58114,15177
23734,-158.12483_21.57991,10668
23735,-157.78556_21.31338,11474
23736,-157.85532_21.55603,15967
23737,-158.03677_21.68088,15429
23738,-157.83631_21.45201,8792
23739,-158.05063_21.64649,15966
23740,-157.68267_21.32489,12657
23741,-157.89157_21.57772,12650
23742,-157.91103_21.61111,15099
23743,-158.11652_21.31881,14594
23744,-157.85316_21.48328,10386
23745,-157.85242_21.55538,15622
23746,-157.70005_21.33973,16382
23747,-158.15625_21.57593,12660
23748,-157.69895_21.33470,10924
23749,-157.76362_21.42646,13702
23750,-158.11786_21.31512,12566
23751,-157.70200_21.33986,16381
23752,-158.06217_21.64663,11634
23753,-158.05530_21.65821,14107
23754,-157.81914_21.41589,14317
23755,-158.18014_21.45075,15850
23756,-158.06304_21.64463,9803
23757,-157.90064_21.60260,15899
23758,-158.12502_21.56445,12168
23759,-158.00441_21.31448,10677
23760,-157.79435_21.42745,9325
23761,-158.07250_21.62917,10671
23762,-158.03674_21.67671,15101
23763,-158.04371_21.66894,10314
23764,-157.70069_21.33835,8838
23765,-158.06288_21.64474,9803
23766,-158.17321_21.45496,10735
23767,-158.11855_21.31841,14594
23768,-158.17996_21.44887,15850
23769,-158.04585_21.64370,14103
23770,-157.76265_21.42680,13702
23771,-158.14889_21.58090,12591
23772,-158.14789_21.40921,11972
23773,-158.14672_21.40982,16796
23774,-157.81975_21.42202,15834
23775,-158.11920_21.56599,12595
23776,-158.11867_21.56598,12595
23777,-158.11793_21.56649,12595
23778,-157.72905_21.34316,9927
23779,-158.01819_21.69273,14560
23780,-158.01781_21.69074,14560
23781,-157.97786_21.68678,14895
23782,-158.22501_21.47853,9403
23783,-158.20650_21.46745,13718
23784,-157.91390_21.61873,12160
23785,-157.72679_21.33651,14249
23786,-157.73660_21.36004,12265
23787,-157.91208_21.60662,11063
23788,-157.90728_21.60268,10242
23789,-157.90709_21.60176,10242
23790,-157.90724_21.60218,10242
23791,-157.91257_21.60803,11632
23792,-157.84622_21.54467,14635
23793,-158.14153_21.38424,14187
23794,-157.73664_21.34048,11692
23795,-157.90719_21.60478,11063
23796,-157.91339_21.61086,15098
23797,-158.17416_21.42343,15311
23798,-157.81687_21.32192,15684
23799,-157.73863_21.34258,11692
23800,-157.83589_21.45182,8792
23801,-157.82678_21.31158,15027
23802,-157.82984_21.30810,10643
23803,-157.85242_21.50004,13435
23804,-157.73933_21.42527,15835
23805,-157.73839_21.42796,15835
23806,-157.73970_21.42560,15835
23807,-157.84485_21.47965,9539
23808,-158.10240_21.59371,12100
23809,-157.81902_21.41772,12269
23810,-157.85096_21.48066,9539
23811,-157.68938_21.32688,10933
23812,-158.00381_21.32033,14405
23813,-157.79385_21.42859,9325
23814,-158.11780_21.57590,12666
23815,-158.12160_21.57166,14652
23816,-158.12188_21.56903,12347
23817,-158.12009_21.56954,14652
23818,-158.12050_21.57049,14652
23819,-158.05870_21.65558,11319
23820,-157.88459_21.57835,14897
23821,-158.20436_21.46142,11207
23822,-157.90702_21.60363,10242
23823,-158.03416_21.67732,15895
